Table 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,County, Agency Name,Street,City, State,Zip,Agency Phone,Agency Contact,  Street ,City,State,Zip,"Minimum 
Age Served","Maximum 
Age Served",     Star Rating, Provider Type,Capacity,   Open Time,   Close Time,"Certificate 
Program
 Participant"," Offers
 Scholarships","   Offers 
   Sliding 
       Scale Fee     ","Offers 
Multi- Child Discount",Approved For Transportation,"Charges 
Fee for 
Transportation","Regulatory
Agency"," Regulatory 
Status", License Approval Date,Date Open,Near Public Transportation," Wheel 
Chair
 Accessible",  No Smoking ,  No Dogs ,  No Cats ,No Pets ,"   Child and  Adult
  Care Food 
      Program      Participant","   Program 
   Evaluator","Program
Evaluator
Phone Number"
,GIBSON,TSU/TN Cares Early Head Start,21 Hadley Drive,Humboldt,TN,38343,(731) 824-0092  ,Melissa Ashmore,21 Hadley Drive,Humboldt,TN,38343,6WK,4YR,3,Center,24,07:30 AM,04:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,3/1/2022,3/1/2003,N,Y,Y,Y,Y,Y,Y,Macey Johnson,(731) 421-5019
,GIBSON,Tennessee State University TN CAREs ,421 E. 2nd Street,Trenton,TN,38382,(731) 855-1899  ,Keleena Muzzall,421 E. 2nd Street,Trenton,TN,38382,6WK,47MO,3,Center,32,07:30 AM,04:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/23/2012,N,Y,Y,Y,Y,Y,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,GIBSON,MCLC Kids LLC,230 Hwy 45E N,Medina,TN,38355,(731) 783-1988  ,Amber Haynes,P.O. Box 159,Medina,TN,38355,6WK,6YR,3,Center,75,06:30 AM,05:30 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,1/1/2022,10/1/2018,N,Y,Y,Y,Y,N,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,GIBSON,321 Early Learning Academy Inc,5 Gilbert Lane,Medina,TN,38355,(731) 234-7029  ,Tammi Sizemore,5 Gilbert Lane,Medina,TN,38355,6WK,12YR,2,Center,109,06:30 AM,06:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,3/1/2021,11/25/2019,N,Y,Y,N,N,N,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,GIBSON,Lady Bug Academy,112 W. Broad Street,Dyer,TN,38330,(731) 697-4767  ,Ashley Graves,112 W. Broad Street,Dyer,TN,38330,6WK,12YR,,Group,12,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,12/14/2020,N,N,Y,N,N,N,N,Amy Richardson,(731) 225-0038
,GIBSON,Wee Pray Learning Academy,910 N. Central Ave.,Humboldt,TN,38343,(731) 784-7294  ,Hannah Collins,910 N. Central Ave.,Humboldt,TN,38343,8WK,12YR,3,Center,24,06:30 AM,05:30 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,4/1/2021,4/1/2021,N,N,Y,Y,Y,Y,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,GIBSON,Professional Child Care II,1740 Industrial Drive,Trenton,TN,38382,(731) 487-4263  ,Tisha Goodwin,1740 Industrial Drive,Trenton,TN,38382,6WK,12YR,3,Center,86,05:45 AM,06:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,1/1/1996,N,Y,Y,Y,Y,Y,Y,Bonnie Alvarez,(731) 423-5850 EXT 241
,GILES,BEC-BEC'S,241 Haywood Creek Road,Pulaski,TN,38478,(931) 424-0706  ,BECKY BOAZ,241 Haywood Creek Road,Pulaski,TN,38478,6WK,12YR,3,Family,7,06:30 AM,05:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,12/1/2021,8/8/2003,N,N,Y,Y,N,N,Y,Lindsey Mays,(931) 490-3941
,GILES,LIBERTY HILL DAYCARE,4521 RHEA BRANCH RD.,ETHRIDGE,TN,38456,(931) 363-8889  ,Wanda Risner,4521 RHEA BRANCH RD.,ETHRIDGE,TN,38456,6WK,12YR,3,Group,12,06:00 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,7/1/2021,3/26/2007,N,Y,Y,Y,Y,Y,Y,Lindsey Mays,(931) 490-3941
,GILES,KIDZ KORNER DAY CARE,613 MARIETTA STREET,PULASKI,TN,38478,(931) 424-9569  ,BARBARA THREAT,PO BOX 473,PULASKI,TN,38478,6WK,12YR,3,Group,12,06:00 AM,05:00 PM,Y,N,N,Y,N,N,DHS Licensing,Licensed,11/1/2021,7/16/2001,N,N,Y,Y,Y,Y,Y,Lindsey Mays,(931) 490-3941
,GILES,KIDZ KORNER DAY CARE PHASE 2,611 MARIETTA STREET,PULASKI,TN,38478,(931) 424-9569  ,Carmela Hutton,PO BOX 473,PULASKI,TN,38478,3YR,12YR,3,Group,12,06:00 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,10/1/2021,6/7/2004,N,N,Y,Y,Y,Y,Y,Lindsey Mays,(931) 490-3941
,GILES,MISS JUDY'S ACADEMY,1648 MAIN STREET,LYNNVILLE,TN,38472,(931) 527-0032  ,Judy Roberts,PO BOX 307,LYNNVILLE,TN,38472,1YR,12YR,3,Group,12,06:00 AM,06:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,3/1/2021,11/3/2011,N,Y,Y,Y,Y,Y,N,Lindsey Mays,(931) 490-3941
,GILES,THE GROWING TREE NURSERY SCHOOL,200 WEST JEFFERSON STREET,PULASKI,TN,38478,(931) 363-7465  ,Laura  Thorn,200 WEST JEFFERSON STREET,PULASKI,TN,38478,18MO,6YR,3,Center,90,07:15 AM,05:15 PM,N,N,N,Y,N,N,DHS Licensing,Licensed,12/1/2021,12/1/1977,N,Y,Y,Y,Y,N,N,Jennifer Hancock,(931) 703-6939
,GILES,GILES COUNTY Head Start-Early Head Start,111 VICTORIA AVE,PULASKI,TN,38478,(931) 363-5535  ,Elizabeth Garrett,PO Box 638,Fayetteville,TN,37334,6WK,5YR,3,Center,56,08:00 AM,02:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,3/1/2022,11/1/2000,N,Y,Y,Y,Y,Y,Y,Lindsey Mays,(931) 490-3941
,GILES,KAY KAY'S GROUP DAY CARE,4420 MINOR HILL HIGHWAY,PULASKI,TN,38478,(931) 363-4903  ,Cathy Thornton,4420 MINOR HILL HIGHWAY,PULASKI,TN,38478,6WK,12YR,3,Group,12,06:30 AM,05:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,4/1/2021,9/1/1979,N,Y,Y,N,N,Y,Y,Lindsey Mays,(931) 490-3941
,GILES,"Boys and Girls Clubs of  Maury County,",540 Massey Drive,PULASKI,TN,38478,(931) 424-5815  ,,210 West 8th Street,Columbia,TN,38401,6YR,14YR,,Center,50,02:00 PM,06:00 PM,Y,Y,Y,Y,N,N,Department Of Education,Approved,10/1/2021,11/11/2018,N,N,Y,Y,Y,N,N,BILLY BENTON,(615) 210-8686
,GILES,BRIGHT BEGINNINGS CHRISTIAN PRESCHOOL ,1827 MILL STREET,PULASKI,TN,38478,(931) 363-4144  ,TINA JETT,1827 MILL STREET,PULASKI,TN,38478,6WK,5YR,,Center,125,06:30 AM,05:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/16/2000,N,Y,Y,Y,Y,Y,N,BILLY BENTON,(615) 210-8686
,GILES,Precious Moments,637 West Woodring St.,Pulaski,TN,38478,(931) 424-9221  ,Tijuania Brooks,637 West Woodring St.,Pulaski,TN,38478,6WK,12YR,3,Group,12,06:30 AM,04:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,8/1/2019,N,N,Y,Y,Y,Y,Y,Jennifer Hancock,(931) 703-6939
,GILES,SOUTHSIDE ELEMENTARY LEAPs,707 S. CEDAR LANE,PULASKI,TN,38478,(931) 424-7005  ,Jennifer Gaines,707 S. CEDAR LANE,PULASKI,TN,38478,5YR,12YR,,Center,150,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2005,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,PULASKI ELEMENTARY PRE-K AND,606 SOUTH CEDAR LANE,PULASKI,TN,38478,(931) 363-5233  ,BARBARA JENNINGS,606 SOUTH CEDAR LANE,PULASKI,TN,38478,3YR,5YR,,Center,120,08:15 AM,01:45 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2007,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,ELKTON SCHOOL PRE-K,176 COLLEGE STREET,ELKTON,TN,38455,(931) 468-2285  ,Mandie Sanders,176 COLLEGE STREET,ELKTON,TN,38455,4YR,5YR,,Center,20,07:45 AM,01:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2007,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,MINOR HILL SCHOOL PRE-K,13099 MINOR HILL HWY,MINOR HILL,TN,38473,(931) 565-3117  ,Karen Black,13099 MINOR HILL HWY,MINOR HILL,TN,38473,4YR,5YR,,Center,20,07:45 AM,01:15 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2007,N,N,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,RICHLAND ELEMENTARY PRE-K,10333 COLUMBIA HWY,LYNNVILLE,TN,38472,(931) 527-0663  ,Dustin Rose,10333 COLUMBIA HWY,LYNNVILLE,TN,38472,4YR,5YR,,Center,20,07:30 AM,01:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2007,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,RICHLAND SCHOOL LEAPS,10333 Columbia Hwy,Lynnville,TN,38472,(931) 527-0663  ,,10333 Columbia Hwy,Lynnville,TN,38472,6YR,12YR,,Center,80,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/2/2014,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,ELKTON SCHOOL LEAPS,176 College Street,Elkton,TN,38455,(931) 462-2285  ,,176 College Street,Elkton,TN,38455,7YR,12YR,,Center,80,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/3/2014,N,Y,Y,N,N,Y,N,BILLY BENTON,(615) 210-8686
,GILES,Minor Hill School LEAPs,13099 MINOR HILL HWY,MINOR HILL,TN,38473,(931) 565-3117  ,,13099 MINOR HILL HWY,MINOR HILL,TN,38473,,,,Center,75,,,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,9/5/2017,N,N,N,N,N,N,N,BILLY BENTON,(615) 210-8686
,GILES,Little People & Company,990 Mountain View Drive,Pulaski,TN,38478,(931) 363-4797  ,Tami Greene,990 Mountain View Drive,Pulaski,TN,38478,6WK,12YR,0,Group,12,06:30 AM,05:15 PM,N,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,9/25/2017,N,N,Y,N,N,Y,N,Lindsey Mays,(931) 490-3941
,GILES,Campbellsville Kids,2100 Campbellsville Pike,Lynnville,TN,38472,(931) 527-3672  ,Patty Rose,850 Rocky Rd.,Pulaski,TN,38478,6WK,12YR,3,Group,12,06:30 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/29/2019,N,Y,Y,Y,Y,Y,Y,Jennifer Hancock,(931) 703-6939
,GILES,Campbellsville Kids II ,2100 Campbellsville Pike,Lynnville,TN,38472,(931) 527-3672  ,Terry Turner,2100 Campbellsville Pike,Lynnville,TN,38472,6WK,12YR,3,Group,12,06:30 AM,05:00 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/29/2019,N,Y,Y,Y,Y,Y,Y,Jennifer Hancock,(931) 703-6939
,GILES,Nanny's Bluehouse Daycare,573 Oak Grove Road,Goodsprings,TN,38460,(931) 363-0786  ,Linda Thompson,573 Oak Grove Road,Goodsprings,TN,38460,6WK,12YR,3,Group,12,06:00 AM,05:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,2/1/2022,10/8/2012,N,Y,Y,Y,Y,Y,Y,Jennifer Hancock,(931) 703-6939
,GRAINGER,Bean Station Head Start,450 Ella Circle,Bean Station,TN,37708,(865) 993-7734  ,Curt Amos,127 Cedar street,Morristown,TN,37814,3YR,5YR,3,Center,20,08:00 AM,02:30 PM,N,N,N,N,N,N,DHS Licensing,Licensed,3/1/2021,1/1/1994,N,Y,Y,Y,Y,Y,Y,LAURA FAIN,(865) 594-9173
,GRAINGER,Central Point Head Start,151 Sam Roberts Lane,Rutledge,TN,37861,(865) 828-8585  ,Curt Amos,127 Cedar Street,Morristown,TN,37814,3YR,5YR,3,Center,20,08:30 AM,02:15 PM,N,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,10/1/1975,N,Y,Y,Y,Y,Y,Y,LAURA FAIN,(865) 594-9173
,GRAINGER,Rutledge Head Start,272 Bryan Road,Rutledge,TN,37861,(865) 828-3002  ,Curt  Amos,127 Cedar Street,Morristown,TN,37814,3YR,5YR,3,Center,20,09:00 AM,02:00 PM,N,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,8/30/2010,N,Y,Y,Y,Y,Y,Y,LAURA FAIN,(865) 594-9173
,GRAINGER,Rutledge Elementary After School,7480 Rutledge Pike,Rutledge,TN,37861,(423) 581-5420  ,,7480 Rutledge Pike,Rutledge,TN,37861,5YR,14YR,,Center,55,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2017,N,N,Y,Y,Y,Y,N,Summer Cleek,(865) 965-5235
,GRAINGER,Joppa Elementary Afterschool,4745 Rutledge Pike,Rutledge,TN,37861,(423) 581-5420  ,,4745 Rutledge Pike,Rutledge,TN,37861,5YR,14YR,,Center,55,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2017,N,Y,Y,Y,Y,Y,N,Summer Cleek,(865) 965-5235
,GRAINGER,Washburn Afterschool Program,7925 TN HWY 131,Washburn,TN,37888,(423) 581-5420  ,,7925 TN HWY 131,Washburn,TN,37888,5YR,14YR,,Center,55,03:00 PM,06:00 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/1/2017,N,Y,Y,Y,Y,Y,N,Summer Cleek,(865) 965-5235
,GRAINGER,RUTLEDGE PRIMARY PRE-K,470 WATER STREET,RUTLEDGE,TN,37861,(865) 828-5614  ,Ginny McElhaney,470 WATER STREET,RUTLEDGE,TN,37861,3YR,5YR,,Center,60,07:30 AM,03:30 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,10/17/2005,N,Y,Y,Y,Y,Y,Y,Summer Cleek,(865) 965-5235
,GRAINGER,WASHBURN SCHOOL PREK,7925 HIGHWAY 131,WASHBURN,TN,37888,(865) 828-3611  ,Staci Gray,7925 HIGHWAY 131,WASHBURN,TN,37888,4YR,5YR,,Center,20,08:00 AM,01:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,10/17/2005,N,Y,Y,Y,Y,Y,Y,Summer Cleek,(865) 965-5235
,GRAINGER,BEAN STATION ELEMENTARY PRESCHOOL,200 BEAN STATION SCHOOL RD,BEAN STATION,TN,37708,(865) 828-3611  ,Ginny McElhaney,200 BEAN STATION SCHOOL RD,BEAN STATION,TN,37708,4YR,5YR,,Center,20,08:00 AM,01:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/8/2006,N,Y,Y,Y,Y,Y,Y,Summer Cleek,(865) 965-5235
,GRAINGER,JOPPA ELEMENTARY PRESCHOOL,4745 RUTLEDGE PIKE,RUTLEDGE,TN,37861,(865) 828-5721  ,Ginny McElhaney,4745 RUTLEDGE PIKE,RUTLEDGE,TN,37861,3YR,5YR,,Center,20,08:00 AM,01:30 PM,N,N,N,N,N,N,Department Of Education,Approved,10/1/2021,8/8/2006,N,Y,Y,Y,Y,Y,Y,Summer Cleek,(865) 965-5235
,GREENE,LITTLE BLESSINGS,100 Emerald Road,Mosheim,TN,37818,(423) 422-1674  ,Stephanie Strange,100 Emerald Road,Mosheim,TN,37818,6WK,12YR,3,Group,12,06:00 AM,04:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/7/2011,Y,N,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,"All About Kids Childcare, LLC",1421 Tusculum Blvd.,Greeneville,TN,37745,(423) 525-4951  ,Caitlin  Westmorland ,1421 Tusculum Blvd.,Greeneville,TN,37745,6WK,12YR,3,Center,50,06:45 AM,05:45 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,2/1/2022,10/13/2009,N,N,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,The Learning Tree Childrens Center,150 Marshall Lane,Greeneville,TN,37743,(423) 787-0014  ,Jeanine Medley,150 Marshall Lane,Greeneville,TN,37743,6WK,5YR,2,Center,50,06:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,7/9/2012,N,Y,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,Telamon Corp. TN Head Start Programs ,100 Erin Lane ,Bulls Gap ,TN,37711,(423) 235-9301  ,Melissa  Emerson ,100 Erin Lane ,Bulls Gap ,TN,37711,6WK,5YR,3,Center,60,08:00 AM,04:00 PM,N,N,N,N,Y,N,DHS Licensing,Licensed,10/1/2021,10/1/2018,N,Y,Y,Y,Y,N,Y,Jennifer Phillips,(423) 787-3070
,GREENE,TENDER HEART DAY CARE CENTER,310 WEST GREENE DR.,MOSHEIM,TN,37818,(423) 422-7344  ,KATHY HOLT,310 WEST GREENE DR.,MOSHEIM,TN,37818,6WK,12YR,3,Center,59,05:30 AM,05:15 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2021,8/17/1988,Y,Y,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,CHILDREN'S CENTER OF HOLSTON HOME,119 FAIRGROUNDS CIRCLE,GREENEVILLE,TN,37745,(423) 638-5589  ,Kathy Meredith,119 FAIRGROUNDS CIRCLE,GREENEVILLE,TN,37745,6WK,6YR,3,Center,90,06:30 AM,05:30 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,7/1/2021,7/12/1985,N,Y,Y,Y,Y,N,Y,Jennifer Phillips,(423) 787-3070
,GREENE,Small Miracles ,2001 West Main Street,Greeneville,TN,37743,(423) 639-9930  ,Kathy Meredith,2001 West Main Street,Greeneville,TN,37743,12MO,5YR,3,Center,99,06:30 AM,05:30 PM,Y,Y,N,Y,N,N,DHS Licensing,Licensed,9/1/2021,8/31/2009,N,Y,Y,Y,Y,N,Y,Jennifer Phillips,(423) 787-3070
,GREENE,The Children's Center,119 Fairgrounds Circle,Greeneville,TN,37745,(423) 639-5589  ,,119 Fairgrounds Circle,Greeneville,TN,37745,6WK,5YR,,Center,20,06:30 AM,05:30 PM,N,N,Y,N,N,N,Department Of Education,Approved,10/1/2021,10/11/2016,N,Y,Y,Y,Y,Y,N,Summer Johnson,(423) 440-5175
,GREENE,GEORGE CLEM HEAD START,312 FLORAL ST.,GREENEVILLE,TN,37743,(423) 639-3031  ,Josh  Ruff ,P O BOX 46,KINGSPORT,TN,37662,3YR,5YR,3,Center,75,11:00 AM,03:00 PM,N,N,N,N,Y,N,DHS Licensing,Licensed,5/1/2021,4/1/1977,N,Y,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,BAILEYTON ELEMENTARY PREK,6535 HORTON HIGHWAY,GREENEVILLE,TN,37743,(423) 234-6511  ,,CHRIS MALONE,GREENEVILLE,TN,37743,4YR,5YR,3,Center,40,07:50 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,Y,Y,Y,N,Summer Johnson,(423) 440-5175
,GREENE,CAMP CREEK PREK,2994 CAMP CREEK ROAD,GREENEVILLE,TN,37743,(423) 638-4034  ,,910 WEST SUMMER STREET,GREENEVILLE,TN,37743,4YR,5YR,3,Center,40,08:00 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,Y,Y,Y,N,Summer Johnson,(423) 440-5175
,GREENE,CHUCKEY HEAD START AND PREK,1605 CHUCKEY HIGHWAY,CHUCKEY,TN,37641,(423) 257-3406  ,CHRIS MALONE,Chris Malone,CHUCKEY,TN,37641,4YR,5YR,3,Center,40,08:00 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,Y,Y,Y,N,Summer Johnson,(423) 440-5175
,GREENE,MCDONALD ELEMENTARY PRE-K,8120  MCDONALD ROAD,MOHAWK,TN,37810,(423) 235-9077  ,JODI WRIGHT,PRE-K SUPERVISOR,GREENEVILLE,TN,37743,4YR,5YR,3,Center,20,08:00 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,MOSHEIM ELEMENTARY HEAD START AND PREK,297 WEST SCHOOL STREET,MOSHEIM,TN,37818,(423) 422-9072  ,CHRIS MALONE,PRE-K SUPERVISOR,GREENEVILLE,TN,37743,4YR,5YR,3,Center,80,08:00 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,Y,Y,Y,Y,Summer Johnson,(423) 440-5175
,GREENE,NOLACHUCKEY ELEMENTARY PREK,565 NOLACHUCKEY ROAD,GREENEVILLE,TN,37743,(423) 798-9455  ,JODI WRIGHT,PRE-K SUPERVISOR,GREENEVILLE,TN,37743,4YR,5YR,3,Center,20,08:00 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/8/2008,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,EASTVIEW ELEMENTARY PREK,454 EAST BERNARD AVE.,GREENEVILLE,TN,37745,(423) 525-2694  ,LAUREN EDWARDS,LAUREN EDWARDS,GREENEVILLE,TN,37745,4YR,5YR,3,Center,20,08:30 AM,02:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/11/2008,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,HAL HENARD ELEMENTARY PREK,425 EAST VANN ROAD,GREENEVILLE,TN,37743,(423) 638-3511  ,TERRI RYMER,Bethany Hagy,GREENEVILLE,TN,37745,4YR,5YR,3,Center,40,08:00 AM,03:00 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/11/2008,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,TUSCULUM VIEW ELEMENTARY PREK,1725 LAFAYETTE STREET,GREENEVILLE,TN,37745,(423) 689-2751  ,CARRIE BOYD,1725 LAFAYETTE STREET,GREENEVILLE,TN,37745,4YR,5YR,3,Center,20,07:40 AM,02:40 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,4/11/2008,N,Y,Y,Y,Y,N,N,Summer Johnson,(423) 440-5175
,GREENE,GREENEVILLE TECHNOLOGY CENTER PREK,1121 Hal Henard Rd.,Greeneville,TN,37743,(423) 638-9340  ,AMY HIGGINS,1121 Hal Henard Rd.,Greeneville,TN,37743,3YR,5YR,3,Center,20,08:30 AM,03:30 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,1/1/0001,N,Y,Y,Y,Y,Y,Y,Summer Johnson,(423) 440-5175
,GREENE,HIGHLAND ELEMENTARY PREK,208 N. HIGHLAND AVE.,GREENEVILLE,TN,37743,(423) 638-3341  ,SUSAN METCALFE,SUSAN METCALFE,GREENEVILLE,TN,37743,3YR,5YR,3,Center,20,07:40 AM,02:40 PM,N,N,N,N,Y,N,Department Of Education,Approved,10/1/2021,10/19/2001,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,TOWERING OAKS CHRISTIAN PRESCHOOL,1985 BUCKINGHAM ROAD,GREENEVILLE,TN,37745,(423) 639-0791  ,GAIL INGRAM,Lori Swatzell,GREENEVILLE,TN,37745,19MO,5YR,,Center,65,08:30 AM,02:00 PM,N,Y,N,Y,N,N,Department Of Education,Approved,10/1/2021,12/6/2000,N,Y,Y,N,N,Y,N,Summer Johnson,(423) 440-5175
,GREENE,THE WOODEN SHOE,437 EAST BERNARD AVENUE,GREENEVILLE,TN,37745,(423) 639-7591  ,LINDA BUTLER,437 EAST BERNARD AVENUE,GREENEVILLE,TN,37745,6WK,14YR,3,Center,54,06:15 AM,05:15 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2021,11/1/1995,N,Y,Y,Y,Y,N,Y,Jennifer Phillips,(423) 787-3070
,GREENE,NOAH'S ARK DAY CARE & PRE-SCHOOL,1505 WEST MAIN STREET,GREENEVILLE,TN,37743,(423) 638-2329  ,Barbara  Ziliox,1505 WEST MAIN STREET,GREENEVILLE,TN,37743,6WK,5YR,2,Center,91,06:00 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,9/1/2020,12/1/1996,N,Y,Y,Y,Y,N,N,Amy Carmon,(865) 981-9259
,GREENE,ASBURY CHILD ENRICHMENT CENTER,205 SOUTH MAIN ST.,GREENEVILLE,TN,37743,(423) 798-1060  ,Chassidy  Inscore,205 SOUTH MAIN ST.,GREENEVILLE,TN,37743,6WK,5YR,2,Center,82,06:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,1/1/2022,9/1/1997,Y,Y,Y,Y,Y,N,Y,Jennifer Phillips,(423) 787-3070
,GREENE,BOYS & GIRLS CLUB OF GREENEVILLE ,740 West Church Street,Greeneville,TN,37745,(423) 787-9322  ,Scott Bullington,P.O. Box 1977,Greeneville,TN,37744,5YR,18YR,,Center,150,02:45 PM,06:30 PM,N,Y,N,Y,Y,N,Department Of Education,Approved,10/1/2021,11/26/2008,N,Y,Y,Y,Y,Y,N,Summer Johnson,(423) 440-5175
,GREENE,THE ACADEMY LEARNING CENTER,408 N Hardin Street,Greeneville,TN,37745,(423) 620-2619  ,TAMMY WRIGHT,408 N Hardin Street,Greeneville,TN,37745,6WK,12YR,3,Group,12,07:30 AM,05:30 PM,Y,N,N,N,N,N,DHS Licensing,Licensed,11/1/2021,3/30/2020,N,Y,Y,Y,Y,Y,Y,Jennifer Phillips,(423) 787-3070
,GREENE,EASTVIEW ELEMENTARY SCHOOL- ESP,454 E. BERNARD AVENUE,GREENEVILLE,TN,37743,(423) 823-0136  ,,"P. O. BOX 1420, Floral St.",GREENEVILLE,TN,37744,4YR,12YR,,Center,100,03:00 PM,06:00 PM,Y,N,Y,N,N,N,Department Of Education,Approved,10/1/2021,11/27/1996,N,Y,Y,Y,Y,Y,Y,Summer Johnson,(423) 440-5175
,GREENE,HAL HENARD ELEMENTARY - ESP,425 EAST VANN RD.,GREENEVILLE,TN,37743,(423) 823-0043  ,LORI COMSTOCK,Rebecca Thomas,GREENEVILLE,TN,37744,5YR,12YR,,Center,35,03:00 PM,06:00 PM,Y,N,Y,Y,N,N,Department Of Education,Approved,10/1/2021,12/12/2001,N,Y,Y,Y,Y,Y,Y,Summer Johnson,(423) 440-5175
,GREENE,TUSCULUM VIEW ELEMENTARY ESP,1725 LAFAYETTE ST,GREENEVILLE,TN,37745,(423) 823-0411  ,LORI COMSTOCK,"PO BOX 1420, FLORAL ST.",GREENEVILLE,TN,37744,5YR,12YR,,Center,60,03:00 PM,06:00 PM,Y,N,Y,N,N,N,Department Of Education,Approved,10/1/2021,8/8/2007,N,Y,Y,Y,Y,Y,Y,Summer Johnson,(423) 440-5175
